Dates;Type;Price;Size
4/25/2023 9:17:59 AM;TRADE;6.22;2698
4/25/2023 9:17:59 AM;BEST_BID;6.04;7413
4/25/2023 9:17:59 AM;BEST_BID;6.04;4900
4/25/2023 9:18:30 AM;BEST_ASK;6.18;1252
4/25/2023 9:19:19 AM;BEST_BID;5.32;1000
4/25/2023 9:19:19 AM;BEST_ASK;6.02;1100
4/25/2023 9:19:19 AM;TRADE;6.04;4900
4/25/2023 9:19:19 AM;TRADE;6.02;4000
4/25/2023 9:19:56 AM;BEST_ASK;6.18;1252
4/25/2023 9:19:57 AM;BEST_BID;5.32;3596
4/25/2023 9:20:08 AM;BEST_BID;5.32;8596
4/25/2023 9:20:29 AM;BEST_BID;5.34;1213
4/25/2023 9:20:29 AM;BEST_BID;5.34;3809
4/25/2023 9:20:39 AM;BEST_BID;5.34;8809
4/25/2023 9:20:44 AM;BEST_BID;5.6;870
4/25/2023 9:20:44 AM;BEST_BID;5.6;3466
4/25/2023 9:20:56 AM;BEST_BID;5.6;8466
4/25/2023 9:21:03 AM;BEST_ASK;5.7;8900
4/25/2023 9:21:03 AM;BEST_BID;5.6;5870
4/25/2023 9:21:03 AM;BEST_ASK;5.7;6087
4/25/2023 9:21:03 AM;TRADE;5.7;2813
4/25/2023 9:21:08 AM;TRADE;5.7;6087
4/25/2023 9:21:08 AM;BEST_ASK;6.18;1252
4/25/2023 9:21:10 AM;BEST_BID;5.7;870
4/25/2023 9:21:50 AM;BEST_ASK;6.16;4691
4/25/2023 9:21:56 AM;BEST_ASK;6.16;5270
4/25/2023 9:22:05 AM;BEST_BID;5.7;950
4/25/2023 9:22:29 AM;BEST_BID;5.7;3863
4/25/2023 9:22:32 AM;BEST_BID;5.7;2611
4/25/2023 9:22:32 AM;TRADE;5.7;80
4/25/2023 9:22:32 AM;TRADE;5.7;870
4/25/2023 9:22:32 AM;TRADE;5.7;302
4/25/2023 9:22:36 AM;BEST_BID;5.72;1217
4/25/2023 9:22:43 AM;BEST_BID;5.72;6217
4/25/2023 9:23:02 AM;BEST_ASK;6.16;1470
4/25/2023 9:23:06 AM;BEST_BID;5.8;1000
4/25/2023 9:24:14 AM;BEST_BID;5.74;7611
4/25/2023 9:24:14 AM;TRADE;5.8;1000
4/25/2023 9:24:40 AM;BEST_BID;5.76;1217
4/25/2023 9:26:04 AM;BEST_BID;6;4000
4/25/2023 9:26:08 AM;TRADE;6;891
4/25/2023 9:26:08 AM;BEST_BID;6;3109
4/25/2023 9:26:08 AM;BEST_ASK;6.16;579
4/25/2023 9:29:15 AM;BEST_ASK;6.28;4900
4/25/2023 9:29:15 AM;TRADE;6.16;579
4/25/2023 9:29:49 AM;BEST_ASK;6.28;4875
4/25/2023 9:29:49 AM;TRADE;6.28;25
4/25/2023 9:30:17 AM;BEST_BID;6;13109
4/25/2023 9:31:29 AM;BEST_BID;6;10000
4/25/2023 9:32:34 AM;BEST_ASK;6.26;1889
4/25/2023 9:33:49 AM;BEST_ASK;6.24;4875
4/25/2023 9:34:16 AM;BEST_ASK;6.24;6764
4/25/2023 9:34:17 AM;BEST_ASK;6.22;1889
4/25/2023 9:36:02 AM;TRADE;6.22;1889
4/25/2023 9:36:02 AM;BEST_ASK;6.24;4875
4/25/2023 9:36:13 AM;BEST_ASK;6.28;4875
4/25/2023 9:36:21 AM;BEST_ASK;6.26;2900
4/25/2023 9:36:27 AM;BEST_ASK;6.22;4875
4/25/2023 9:43:39 AM;BEST_BID;6;5250
4/25/2023 9:43:39 AM;TRADE;6;4750
4/25/2023 9:44:35 AM;BEST_ASK;6.3;562
4/25/2023 9:44:35 AM;TRADE;6.22;4875
4/25/2023 9:44:35 AM;TRADE;6.3;4687
4/25/2023 9:44:35 AM;TRADE;6.3;438
4/25/2023 9:45:24 AM;BEST_BID;6.3;1438
4/25/2023 9:45:24 AM;BEST_ASK;6.68;4700
4/25/2023 9:45:24 AM;TRADE;6.3;562
4/25/2023 9:45:27 AM;BEST_BID;6.3;38
4/25/2023 9:45:27 AM;TRADE;6.3;1400
4/25/2023 9:51:22 AM;TRADE;6.3;38
4/25/2023 9:51:22 AM;BEST_BID;6.12;4900
4/25/2023 9:51:22 AM;BEST_ASK;6.3;812
4/25/2023 9:51:26 AM;BEST_ASK;6.4;812
4/25/2023 9:52:11 AM;TRADE;6.4;20
4/25/2023 9:52:11 AM;BEST_ASK;6.4;792
4/25/2023 9:59:24 AM;BEST_ASK;6.4;3892
4/25/2023 10:09:41 AM;BEST_BID;6.2;480
4/25/2023 10:21:13 AM;BEST_ASK;6.4;4514
4/25/2023 10:57:03 AM;BEST_ASK;6.32;792
4/25/2023 10:57:32 AM;BEST_BID;6.2;3480
4/25/2023 10:57:36 AM;BEST_BID;6.22;3480
4/25/2023 10:57:38 AM;BEST_BID;6.2;480
4/25/2023 10:57:44 AM;BEST_BID;6.2;80
4/25/2023 10:57:44 AM;TRADE;6.2;400
4/25/2023 12:25:41 PM;BEST_BID;6.32;1208
4/25/2023 12:25:41 PM;BEST_ASK;6.4;622
4/25/2023 12:25:41 PM;TRADE;6.32;792
4/25/2023 12:26:02 PM;BEST_BID;6.4;228
4/25/2023 12:26:02 PM;BEST_ASK;6.6;4700
4/25/2023 12:26:02 PM;TRADE;6.4;622
4/25/2023 12:26:44 PM;BEST_ASK;6.68;4700
4/25/2023 12:39:59 PM;BEST_BID;6.4;8
4/25/2023 12:39:59 PM;TRADE;6.4;220
4/25/2023 12:41:02 PM;BEST_BID;6.32;16
4/25/2023 12:41:02 PM;TRADE;6.4;8
4/25/2023 12:41:02 PM;TRADE;6.32;1192
4/25/2023 12:41:10 PM;BEST_ASK;6.5;1280
4/25/2023 12:41:14 PM;BEST_ASK;6.52;1280
4/25/2023 12:41:15 PM;BEST_ASK;6.54;1280
4/25/2023 12:41:16 PM;BEST_ASK;6.56;1280
4/25/2023 12:41:26 PM;TRADE;6.32;16
4/25/2023 12:41:26 PM;BEST_BID;6.2;80
4/25/2023 12:41:26 PM;BEST_ASK;6.32;834
4/25/2023 12:41:31 PM;BEST_ASK;6.5;834
4/25/2023 12:41:36 PM;BEST_ASK;6.4;834
4/25/2023 1:01:44 PM;BEST_BID;6.2;10
4/25/2023 1:01:44 PM;TRADE;6.2;70
4/25/2023 2:00:35 PM;BEST_ASK;6.4;816
4/25/2023 2:00:35 PM;TRADE;6.4;18
4/25/2023 2:56:23 PM;TRADE;6.2;10
4/25/2023 2:56:23 PM;BEST_BID;6.14;1000
4/25/2023 2:56:30 PM;BEST_ASK;6.38;1200
4/25/2023 3:01:02 PM;BEST_ASK;6.38;1190
4/25/2023 3:01:02 PM;TRADE;6.38;10
4/25/2023 3:27:51 PM;BEST_ASK;6.36;816
4/25/2023 4:07:48 PM;BEST_ASK;6.3;1000
4/25/2023 4:09:46 PM;BEST_BID;6.1;4900
4/25/2023 4:09:46 PM;BEST_ASK;6.14;190
4/25/2023 4:09:46 PM;TRADE;6.14;1000
4/25/2023 4:09:53 PM;BEST_ASK;6.12;190
4/25/2023 4:09:54 PM;BEST_BID;6.1;4710
4/25/2023 4:09:54 PM;BEST_ASK;6.3;1000
4/25/2023 4:09:54 PM;TRADE;6.1;190
4/25/2023 4:10:06 PM;BEST_BID;6.02;4710
4/25/2023 4:11:00 PM;BEST_ASK;6.36;816
4/25/2023 4:11:24 PM;BEST_BID;6.3;12
4/25/2023 4:13:42 PM;BEST_ASK;6.36;806
4/25/2023 4:13:42 PM;TRADE;6.36;10
4/25/2023 4:13:57 PM;BEST_ASK;6.36;771
4/25/2023 4:13:57 PM;TRADE;6.36;35
4/25/2023 4:14:16 PM;TRADE;6.36;400
4/25/2023 4:14:16 PM;BEST_ASK;6.36;371
4/25/2023 4:15:19 PM;BEST_BID;6.34;100
4/25/2023 4:16:35 PM;BEST_BID;6.02;4910
4/25/2023 4:16:35 PM;BEST_ASK;6.3;259
4/25/2023 4:16:35 PM;TRADE;6.34;100
4/25/2023 4:16:35 PM;TRADE;6.3;12
4/25/2023 4:16:39 PM;BEST_ASK;6.4;259
4/25/2023 4:16:56 PM;BEST_ASK;6.32;259
4/25/2023 4:17:45 PM;BEST_ASK;6.5;4700
4/25/2023 4:17:45 PM;TRADE;6.32;259
4/25/2023 4:18:12 PM;BEST_ASK;6.5;4677
4/25/2023 4:18:12 PM;TRADE;6.5;23
4/25/2023 4:18:27 PM;BEST_BID;6.3;850
4/25/2023 4:18:39 PM;BEST_ASK;6.52;4677
4/25/2023 4:20:00 PM;BEST_BID;6.3;850
4/25/2023 4:20:00 PM;BEST_ASK;6.52;4677
4/25/2023 4:20:00 PM;BEST_ASK;6.18;7
4/25/2023 4:21:01 PM;BEST_BID;6.52;20
4/25/2023 4:23:01 PM;BEST_ASK;6.52;4677
4/25/2023 4:25:05 PM;BEST_BID;6.3;850
4/25/2023 4:25:05 PM;BEST_ASK;6.52;4657
4/25/2023 4:25:05 PM;BEST_BID;6.3;850
4/25/2023 4:25:05 PM;BEST_ASK;6.52;4657
4/25/2023 4:25:05 PM;TRADE;6.52;20
4/25/2023 4:30:00 PM;BEST_BID;6.3;850
4/25/2023 4:30:00 PM;BEST_ASK;6.52;4657
4/25/2023 4:45:00 PM;TRADE;6.52;0
4/26/2023 3:01:05 AM;BEST_BID;5;5571
4/26/2023 3:01:05 AM;BEST_ASK;7.5;239056
4/26/2023 7:30:03 AM;BEST_BID;5.94;850
4/26/2023 7:30:03 AM;BEST_BID;6.02;4910
4/26/2023 7:30:03 AM;BEST_ASK;6.52;4657
4/26/2023 7:30:29 AM;BEST_BID;6.5;800
4/26/2023 7:58:16 AM;BEST_ASK;7;4657
4/26/2023 8:02:39 AM;BEST_ASK;6.14;13
4/26/2023 8:58:00 AM;BEST_ASK;6.14;24
4/26/2023 9:00:11 AM;BEST_BID;6.02;4910
4/26/2023 9:00:11 AM;BEST_ASK;6.48;4621
4/26/2023 9:00:11 AM;TRADE;6.48;13
4/26/2023 9:00:11 AM;TRADE;6.48;11
4/26/2023 9:00:11 AM;TRADE;6.48;740
4/26/2023 9:00:11 AM;TRADE;6.48;36
4/26/2023 9:02:12 AM;BEST_ASK;6.48;5172
4/26/2023 9:13:41 AM;BEST_BID;6.2;874
4/26/2023 9:30:17 AM;BEST_BID;6.22;20000
4/26/2023 9:31:21 AM;BEST_ASK;6.48;1332
4/26/2023 9:41:37 AM;BEST_BID;6.3;4500
4/26/2023 10:45:33 AM;BEST_ASK;6.46;2000
4/26/2023 10:56:10 AM;BEST_ASK;6.46;2863
4/26/2023 11:00:21 AM;BEST_ASK;6.4;3000
4/26/2023 11:00:22 AM;BEST_ASK;6.4;3863
4/26/2023 11:03:27 AM;BEST_ASK;6.4;863
4/26/2023 11:03:27 AM;BEST_ASK;6.36;3000
4/26/2023 11:03:27 AM;BEST_ASK;6.36;3863
4/26/2023 11:06:53 AM;BEST_ASK;6.36;863
4/26/2023 11:06:53 AM;BEST_ASK;6.32;3000
4/26/2023 11:06:53 AM;BEST_ASK;6.32;3863
4/26/2023 11:07:42 AM;BEST_ASK;6.32;863
4/26/2023 11:11:45 AM;BEST_ASK;6.46;2000
4/26/2023 11:11:45 AM;BEST_ASK;6.32;863
4/26/2023 11:12:03 AM;TRADE;6.32;863
4/26/2023 11:12:03 AM;BEST_BID;6.32;7
4/26/2023 11:12:03 AM;BEST_ASK;6.46;2000
4/26/2023 11:12:08 AM;BEST_BID;6.3;4500
4/26/2023 11:12:14 AM;TRADE;6.3;4500
4/26/2023 11:12:14 AM;BEST_BID;6.24;4910
4/26/2023 11:12:14 AM;BEST_ASK;6.28;1390
4/26/2023 11:12:30 AM;BEST_BID;6.24;1310
4/26/2023 11:12:51 AM;BEST_BID;6.24;1410
4/26/2023 11:13:06 AM;BEST_ASK;6.44;781
4/26/2023 11:13:06 AM;TRADE;6.24;1390
4/26/2023 11:13:06 AM;BEST_BID;6.24;20
4/26/2023 11:13:14 AM;BEST_ASK;6.44;5581
4/26/2023 11:13:18 AM;BEST_ASK;6.44;4800
4/26/2023 11:35:27 AM;BEST_BID;6.22;20000
4/26/2023 11:35:27 AM;BEST_ASK;6.24;15
4/26/2023 11:35:27 AM;TRADE;6.24;20
4/26/2023 12:11:39 PM;BEST_BID;6.14;4900
4/26/2023 12:11:39 PM;TRADE;6.22;20000
4/26/2023 12:31:25 PM;BEST_BID;6.14;14900
4/26/2023 12:39:03 PM;BEST_ASK;6.2;400
4/26/2023 12:47:31 PM;BEST_ASK;6.2;1263
4/26/2023 12:52:42 PM;TRADE;6.14;1480
4/26/2023 12:52:42 PM;BEST_BID;6.14;13420
4/26/2023 12:52:55 PM;BEST_BID;6.14;10120
4/26/2023 1:02:31 PM;BEST_ASK;6.2;400
4/26/2023 1:02:31 PM;BEST_ASK;6.2;1263
4/26/2023 1:02:31 PM;BEST_ASK;6.2;400
4/26/2023 1:02:31 PM;BEST_ASK;6.2;1263
4/26/2023 1:06:08 PM;BEST_BID;6.14;9120
4/26/2023 1:06:08 PM;TRADE;6.14;120
4/26/2023 1:06:08 PM;TRADE;6.14;880
4/26/2023 1:06:08 PM;BEST_ASK;6.2;400
4/26/2023 1:06:08 PM;BEST_BID;6.14;8257
4/26/2023 1:06:08 PM;TRADE;6.14;863
4/26/2023 1:17:51 PM;BEST_ASK;6.24;15
4/26/2023 2:03:04 PM;BEST_ASK;6.32;3615
4/26/2023 2:03:04 PM;TRADE;6.24;15
4/26/2023 2:03:04 PM;TRADE;6.32;1185
4/26/2023 2:03:16 PM;BEST_ASK;6.58;3615
4/26/2023 2:03:23 PM;BEST_ASK;6.58;3815
4/26/2023 2:03:29 PM;BEST_ASK;6.58;4815
4/26/2023 2:03:36 PM;BEST_BID;6.16;4900
4/26/2023 2:05:14 PM;BEST_ASK;6.46;4815
4/26/2023 2:12:01 PM;BEST_ASK;6.46;4600
4/26/2023 2:12:01 PM;TRADE;6.46;215
4/26/2023 3:24:47 PM;BEST_BID;6.14;7897
4/26/2023 3:24:47 PM;TRADE;6.16;4900
4/26/2023 3:24:47 PM;TRADE;6.14;360
4/26/2023 3:24:58 PM;BEST_BID;6.14;3297
4/26/2023 3:24:58 PM;BEST_ASK;6.58;543
4/26/2023 3:24:58 PM;TRADE;6.14;4600
4/26/2023 3:25:15 PM;BEST_ASK;6.54;4700
4/26/2023 3:30:24 PM;BEST_ASK;6.54;5243
4/26/2023 3:36:56 PM;BEST_ASK;6.32;4700
4/26/2023 3:36:56 PM;BEST_ASK;6.32;5243
4/26/2023 3:45:03 PM;BEST_ASK;6.32;4700
4/26/2023 3:45:03 PM;BEST_ASK;6.32;5243
4/26/2023 3:55:22 PM;BEST_ASK;6.4;1743
4/26/2023 3:55:22 PM;TRADE;6.32;4700
4/26/2023 3:55:22 PM;TRADE;6.32;543
4/26/2023 3:55:22 PM;TRADE;6.4;3757
4/26/2023 3:55:35 PM;BEST_BID;6.16;4900
4/26/2023 3:57:15 PM;BEST_ASK;6.7;5843
4/26/2023 3:57:15 PM;TRADE;6.4;1743
4/26/2023 3:57:15 PM;TRADE;6.46;4600
4/26/2023 3:57:15 PM;TRADE;6.6;2500
4/26/2023 3:57:15 PM;TRADE;6.7;1157
4/26/2023 3:57:16 PM;BEST_ASK;6.7;6448
4/26/2023 3:57:43 PM;TRADE;6.16;1250
4/26/2023 3:57:43 PM;BEST_BID;6.16;3650
4/26/2023 3:57:53 PM;BEST_BID;6.16;4250
4/26/2023 3:58:07 PM;BEST_BID;6.16;4750
4/26/2023 3:58:22 PM;BEST_BID;6.16;5150
4/26/2023 3:58:52 PM;BEST_ASK;6.7;6350
4/26/2023 3:58:52 PM;TRADE;6.7;98
4/26/2023 3:58:53 PM;BEST_ASK;6.98;8350
4/26/2023 3:58:53 PM;TRADE;6.7;5745
4/26/2023 3:58:53 PM;TRADE;6.7;605
4/26/2023 3:58:53 PM;TRADE;6.98;3650
4/26/2023 3:59:28 PM;BEST_BID;6.16;10150
4/26/2023 3:59:35 PM;BEST_BID;6.22;5150
4/26/2023 4:00:38 PM;BEST_ASK;6.96;4700
4/26/2023 4:00:47 PM;BEST_ASK;6.04;4400
4/26/2023 4:00:47 PM;BEST_ASK;6.96;4700
4/26/2023 4:00:47 PM;BEST_ASK;0;4400
4/26/2023 4:01:02 PM;BEST_BID;6.22;2750
4/26/2023 4:01:07 PM;BEST_BID;6.22;3750
4/26/2023 4:01:12 PM;BEST_BID;6.22;4050
4/26/2023 4:02:14 PM;BEST_BID;6.26;2625
4/26/2023 4:02:18 PM;BEST_BID;6.22;4050
4/26/2023 4:02:25 PM;BEST_ASK;6.64;136
4/26/2023 4:02:25 PM;BEST_BID;6.36;4050
4/26/2023 4:02:31 PM;BEST_ASK;6;136
4/26/2023 4:02:37 PM;BEST_ASK;6.96;4700
4/26/2023 4:02:42 PM;BEST_ASK;6;4
4/26/2023 4:02:47 PM;BEST_ASK;6.96;4700
4/26/2023 4:04:02 PM;BEST_ASK;6.96;5693
4/26/2023 4:04:11 PM;BEST_ASK;6.96;4700
4/26/2023 4:04:17 PM;TRADE;6.36;4050
4/26/2023 4:04:17 PM;BEST_BID;6.14;3297
4/26/2023 4:04:17 PM;BEST_ASK;6.36;350
4/26/2023 4:04:29 PM;BEST_BID;6.16;4000
4/26/2023 4:06:27 PM;BEST_BID;6.16;4900
4/26/2023 4:08:13 PM;BEST_ASK;6.7;860
4/26/2023 4:08:29 PM;BEST_BID;6.16;4550
4/26/2023 4:08:29 PM;TRADE;6.16;350
4/26/2023 4:09:07 PM;BEST_BID;6.16;5150
4/26/2023 4:09:11 PM;TRADE;6.7;87
4/26/2023 4:09:11 PM;BEST_ASK;6.7;773
4/26/2023 4:09:13 PM;BEST_BID;6.16;5050
4/26/2023 4:11:04 PM;BEST_BID;6.16;4506
4/26/2023 4:11:04 PM;TRADE;6.16;544
4/26/2023 4:11:11 PM;BEST_ASK;6.5;773
4/26/2023 4:14:34 PM;BEST_ASK;6.46;773
4/26/2023 4:15:29 PM;BEST_ASK;6.46;745
4/26/2023 4:15:29 PM;TRADE;6.46;28
4/26/2023 4:19:59 PM;BEST_BID;6.16;4806
4/26/2023 4:20:00 PM;BEST_BID;6.16;4806
4/26/2023 4:20:00 PM;BEST_ASK;6.46;745
4/26/2023 4:20:00 PM;BEST_ASK;6.14;9
4/26/2023 4:22:59 PM;BEST_ASK;6.46;745
4/26/2023 4:23:08 PM;BEST_BID;6.7;800
4/26/2023 4:23:08 PM;BEST_ASK;6.14;25
4/26/2023 4:25:17 PM;TRADE;6.68;25
4/26/2023 4:25:17 PM;TRADE;6.68;745
4/26/2023 4:25:17 PM;BEST_BID;6.4;800
4/26/2023 4:25:17 PM;BEST_ASK;6.68;1470
4/26/2023 4:25:17 PM;BEST_BID;6.4;800
4/26/2023 4:25:17 PM;BEST_ASK;6.68;1470
4/26/2023 4:25:17 PM;TRADE;6.68;30
4/26/2023 4:30:00 PM;BEST_BID;6.4;800
4/26/2023 4:30:00 PM;BEST_ASK;6.68;1470
4/26/2023 4:45:00 PM;TRADE;6.68;0
4/27/2023 3:01:03 AM;BEST_BID;5;5571
4/27/2023 3:01:03 AM;BEST_ASK;7.5;239056
4/27/2023 7:30:03 AM;BEST_BID;6.16;4806
4/27/2023 7:30:04 AM;BEST_ASK;6.68;1470
4/27/2023 7:59:20 AM;BEST_ASK;6.28;12
4/27/2023 8:05:19 AM;BEST_BID;5;5571
4/27/2023 8:06:37 AM;BEST_BID;6;4900
4/27/2023 8:17:24 AM;BEST_ASK;0;5000
4/27/2023 8:43:34 AM;BEST_BID;6;7900
4/27/2023 8:43:50 AM;BEST_BID;6.2;3000
4/27/2023 8:48:13 AM;BEST_ASK;0;6500
4/27/2023 8:48:29 AM;BEST_BID;6.36;1800
4/27/2023 8:52:04 AM;BEST_BID;6.4;3000
4/27/2023 8:53:49 AM;BEST_BID;6.46;1800
4/27/2023 8:54:01 AM;BEST_BID;6.5;1400
4/27/2023 8:56:25 AM;BEST_BID;6.56;1800
4/27/2023 9:00:11 AM;BEST_BID;6.14;1175
4/27/2023 9:00:11 AM;BEST_ASK;6.68;1470
4/27/2023 9:00:11 AM;TRADE;6.14;1800
4/27/2023 9:00:11 AM;TRADE;6.14;1400
4/27/2023 9:00:11 AM;TRADE;6.14;1800
4/27/2023 9:00:11 AM;TRADE;6.14;1200
4/27/2023 9:00:11 AM;TRADE;6.14;300
4/27/2023 9:00:11 AM;TRADE;6.14;189
4/27/2023 9:00:11 AM;TRADE;6.14;12
4/27/2023 9:00:11 AM;TRADE;6.14;24
4/27/2023 9:00:11 AM;TRADE;6.14;1300
4/27/2023 9:00:12 AM;BEST_BID;6.16;2500
4/27/2023 9:00:20 AM;BEST_BID;6.14;1175
4/27/2023 9:00:20 AM;BEST_ASK;6.16;4700
4/27/2023 9:00:20 AM;TRADE;6.16;2500
4/27/2023 9:00:36 AM;BEST_BID;5.82;2500
4/27/2023 9:00:36 AM;BEST_ASK;6.14;25
4/27/2023 9:00:36 AM;TRADE;6.14;1175
4/27/2023 9:01:05 AM;BEST_BID;5.84;2000
4/27/2023 9:01:12 AM;BEST_BID;5.9;2500
4/27/2023 9:01:53 AM;BEST_BID;5.9;4922
4/27/2023 9:03:53 AM;BEST_ASK;6.16;4700
4/27/2023 9:03:53 AM;TRADE;6.14;25
4/27/2023 9:04:02 AM;TRADE;6.16;100
4/27/2023 9:04:02 AM;BEST_ASK;6.16;4600
4/27/2023 9:08:19 AM;BEST_BID;5.94;1000
4/27/2023 9:08:19 AM;BEST_BID;5.94;3422
4/27/2023 9:08:35 AM;BEST_BID;6;1000
4/27/2023 9:08:35 AM;BEST_BID;6;3422
4/27/2023 9:08:51 AM;BEST_BID;6.1;2000
4/27/2023 9:09:13 AM;BEST_BID;6.12;500
4/27/2023 9:09:13 AM;BEST_BID;6.12;2915
4/27/2023 9:09:43 AM;TRADE;6.16;1000
4/27/2023 9:09:43 AM;BEST_ASK;6.16;3600
4/27/2023 9:11:04 AM;BEST_BID;6.14;500
4/27/2023 9:11:04 AM;BEST_BID;6.14;2915
4/27/2023 9:11:05 AM;BEST_ASK;6.16;4148
4/27/2023 9:11:34 AM;BEST_ASK;6.16;148
4/27/2023 9:11:34 AM;TRADE;6.16;3600
4/27/2023 9:11:34 AM;TRADE;6.16;400
4/27/2023 9:11:40 AM;TRADE;6.16;148
4/27/2023 9:11:40 AM;BEST_BID;6.16;702
4/27/2023 9:11:40 AM;BEST_ASK;6.58;1000
4/27/2023 9:11:51 AM;BEST_ASK;6.54;1000
4/27/2023 9:11:58 AM;BEST_ASK;6.54;4100
4/27/2023 9:12:05 AM;BEST_ASK;6.52;1000
4/27/2023 9:12:17 AM;BEST_ASK;6.52;4100
4/27/2023 9:12:20 AM;BEST_ASK;6.5;1500
4/27/2023 9:12:27 AM;BEST_ASK;6.48;1000
4/27/2023 9:13:17 AM;BEST_ASK;6.4;1500
4/27/2023 9:13:26 AM;BEST_ASK;6.38;1000
4/27/2023 9:13:33 AM;BEST_ASK;6.3;980
4/27/2023 9:13:33 AM;BEST_BID;6.16;3117
4/27/2023 9:19:01 AM;BEST_ASK;6.28;2000
4/27/2023 9:22:12 AM;BEST_ASK;6.26;1400
4/27/2023 9:22:18 AM;BEST_BID;6.16;2415
4/27/2023 9:22:27 AM;BEST_BID;6.14;415
4/27/2023 9:22:27 AM;TRADE;6.16;2415
4/27/2023 9:22:27 AM;TRADE;6.14;85
4/27/2023 9:23:47 AM;BEST_ASK;6.26;1376
4/27/2023 9:23:47 AM;TRADE;6.26;24
4/27/2023 9:43:53 AM;BEST_ASK;6.26;1176
4/27/2023 9:52:48 AM;BEST_BID;6.16;500
4/27/2023 10:46:09 AM;TRADE;6.26;1176
4/27/2023 10:46:09 AM;BEST_BID;6.26;24
4/27/2023 10:46:09 AM;BEST_ASK;6.36;1000
4/27/2023 10:46:47 AM;BEST_ASK;6.36;511
4/27/2023 10:46:47 AM;TRADE;6.36;489
4/27/2023 10:46:54 AM;TRADE;6.26;24
4/27/2023 10:46:54 AM;BEST_BID;6.16;500
4/27/2023 10:46:54 AM;BEST_ASK;6.26;976
4/27/2023 10:46:58 AM;BEST_ASK;6.36;511
4/27/2023 10:47:20 AM;BEST_ASK;6.34;976
4/27/2023 10:47:23 AM;BEST_ASK;6.34;376
4/27/2023 10:47:23 AM;TRADE;6.34;600
4/27/2023 10:57:08 AM;BEST_ASK;6.32;511
4/27/2023 11:03:02 AM;BEST_ASK;6.3;376
4/27/2023 11:56:48 AM;BEST_BID;6.2;1000
4/27/2023 12:20:26 PM;BEST_ASK;6.34;376
4/27/2023 12:21:01 PM;BEST_BID;6.16;300
4/27/2023 12:21:01 PM;TRADE;6.2;1000
4/27/2023 12:21:01 PM;TRADE;6.16;200
4/27/2023 12:29:26 PM;BEST_ASK;6.32;511
4/27/2023 12:35:59 PM;BEST_BID;6.14;339
4/27/2023 12:35:59 PM;TRADE;6.16;300
4/27/2023 12:35:59 PM;TRADE;6.14;76
4/27/2023 12:36:36 PM;BEST_ASK;6.3;913
4/27/2023 1:09:44 PM;BEST_ASK;6.3;4013
4/27/2023 1:10:08 PM;BEST_ASK;6.3;913
4/27/2023 1:10:54 PM;BEST_ASK;6.28;511
4/27/2023 1:44:47 PM;TRADE;6.28;27
4/27/2023 1:44:47 PM;BEST_ASK;6.28;484
4/27/2023 1:57:31 PM;BEST_ASK;6.26;913
4/27/2023 2:12:24 PM;BEST_ASK;6.26;1867
4/27/2023 2:15:39 PM;BEST_ASK;6.26;913
4/27/2023 2:15:39 PM;BEST_ASK;6.26;1816
4/27/2023 2:16:39 PM;BEST_ASK;6.26;913
4/27/2023 2:16:39 PM;BEST_ASK;6.26;1814
4/27/2023 2:22:31 PM;BEST_BID;6.12;4900
4/27/2023 2:22:37 PM;BEST_BID;6.12;1800
4/27/2023 2:22:37 PM;TRADE;6.12;3100
4/27/2023 2:23:21 PM;BEST_BID;6.12;400
4/27/2023 2:25:39 PM;BEST_ASK;6.26;913
4/27/2023 2:25:39 PM;BEST_ASK;6.26;1802
4/27/2023 2:26:25 PM;BEST_BID;6.02;4900
4/27/2023 2:26:34 PM;BEST_BID;5.9;5000
4/27/2023 2:26:41 PM;BEST_ASK;6.24;4770
4/27/2023 2:26:41 PM;BEST_ASK;6.24;5659
4/27/2023 2:27:37 PM;BEST_ASK;6.18;4770
4/27/2023 2:27:37 PM;BEST_ASK;6.18;5659
4/27/2023 2:51:06 PM;BEST_BID;6;1000
4/27/2023 2:55:39 PM;BEST_ASK;6.18;4770
4/27/2023 2:55:39 PM;BEST_ASK;6.18;5658
4/27/2023 2:58:59 PM;BEST_ASK;6.1;484
4/27/2023 2:59:24 PM;BEST_ASK;6.1;1372
4/27/2023 3:35:06 PM;BEST_BID;6.1;328
4/27/2023 3:35:06 PM;BEST_ASK;6.18;4770
4/27/2023 3:35:06 PM;TRADE;6.1;484
4/27/2023 3:35:06 PM;TRADE;6.1;888
4/27/2023 4:07:34 PM;BEST_BID;6.1;657
4/27/2023 4:07:56 PM;BEST_BID;6.1;328
4/27/2023 4:07:57 PM;BEST_BID;6.1;677
4/27/2023 4:13:52 PM;BEST_BID;6.1;349
4/27/2023 4:20:00 PM;BEST_BID;6.1;349
4/27/2023 4:20:00 PM;BEST_ASK;6.18;4770
4/27/2023 4:20:00 PM;BEST_ASK;6;5
4/27/2023 4:20:50 PM;BEST_ASK;0;1
4/27/2023 4:21:22 PM;BEST_BID;6.18;10
4/27/2023 4:25:19 PM;BEST_BID;6.1;349
4/27/2023 4:25:19 PM;BEST_ASK;6.18;4761
4/27/2023 4:25:19 PM;BEST_BID;6.1;349
4/27/2023 4:25:19 PM;BEST_ASK;6.18;4761
4/27/2023 4:25:19 PM;TRADE;6.18;1
4/27/2023 4:25:19 PM;TRADE;6.18;9
